restaurant_id,name,borough,address,zipcode,cuisine,inspection_grade,inspection_score,inspection_date,latitude,longitude
50178959,BARRY'S WALL STREET,Manhattan,"45 WALL STREET, Manhattan, NY 10005",10005,,,,1900-01-01 00:00:00,40.706587482858,-74.009861037008
50160187,THE BOIIS CO LLC,Manhattan,"42 WEST   42 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754068239421,-73.982321170752
50187618,ROMAINE EMPIRE INC FARMER'S FRIDGE,Manhattan,"5 BRYANT PARK, Manhattan, NY 10018",10018,,,,1900-01-01 00:00:00,40.753936992473,-73.985948643127
50089033,THE LEGEND'S LOUNGE,Manhattan,"2823 FREDERICK DOUGLASS BOULEVARD, Manhattan, NY ",,,,,1900-01-01 00:00:00,0.0,0.0
50115781,HK HALL,Manhattan,"605 WEST   48 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.764782321065,-73.995902672239
50183721,BLENDI LLC,Manhattan,"1164 1 AVENUE, Manhattan, NY 10065",10065,,,,1900-01-01 00:00:00,40.762579543827,-73.959789761872
50164902,"FOODA, INC",Manhattan,"1515 BROADWAY, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.7576286762,-73.985803477709
50178767,Bar Lola,Manhattan,"346 WEST   46 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.760351854904,-73.989286293568
50186340,CCC HOSPITALITY LLC,Manhattan,"66 EAST   55 STREET, Manhattan, NY 10022",10022,,,,1900-01-01 00:00:00,40.760645501134,-73.972529761483
50150368,MACC,Manhattan,"51 WEST  106 STREET, Manhattan, NY 10025",10025,,,,1900-01-01 00:00:00,40.798824724933,-73.961873482878
50182796,KONBAN NYC,Manhattan,"311 WEST   17 STREET, Manhattan, NY 10011",10011,,,,1900-01-01 00:00:00,40.741932253172,-74.001753846444
50181673,KBBQ 32 CORP.,Manhattan,"37 WEST   32 STREET, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.747629611437,-73.986610434278
50186731,WEST 38 FOOD CORP.,Manhattan,"1013 6 AVENUE, Manhattan, NY 10018",10018,,,,1900-01-01 00:00:00,40.752092534307,-73.98611867032
50181934,DOLLAR FIFTY FRESH PIZZA CHAMBERS ST INC,Manhattan,"98 CHAMBERS STREET, Manhattan, NY 10007",10007,,,,1900-01-01 00:00:00,40.714703945029,-74.007499488664
50184068,BUENA VISTA,Manhattan,"88 2 AVENUE, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.72686297359,-73.988909258942
50171601,LUCKIN COFFEE,Manhattan,"755 BROADWAY, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.730511057189,-73.992484293038
50162799,MOODY TONGUE PIZZA,Manhattan,"123 SAINT MARKS PLACE, Manhattan, NY 10009",10009,,,,1900-01-01 00:00:00,40.727238487683,-73.984442567962
50162450,SAKS OFF 5TH CAFE,Manhattan,"125 EAST   57 STREET, Manhattan, NY 10022",10022,,,,1900-01-01 00:00:00,40.76117178332,-73.969703082594
50180638,100 FEAST & LOUNGE,Manhattan,"100 EAST BROADWAY, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.71379273744,-73.993406023502
50183458,AFURI RAMEN + DUMPLING,Manhattan,"22 WEST   45 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.755797133488,-73.980443774467
50171172,DELL'ANIMA,Manhattan,"18 CORNELIA STREET, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.731510382828,-74.001861816213
50184009,MOTOISHI,Manhattan,"7 EAST   30 STREET, Manhattan, NY 10016",10016,,,,1900-01-01 00:00:00,40.745677990067,-73.985813252006
50181629,LA BIANCA PIZZERIA,Manhattan,"200 WEST   14 STREET, Manhattan, NY 10011",10011,,,,1900-01-01 00:00:00,40.738718148909,-74.000111865446
50181348,CITYPICKLE TIMES SQUARE,Manhattan,"1501 BROADWAY, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.7570962405,-73.986193424352
50180519,ZNS CORPORATION,Manhattan,"416 3 AVENUE, Manhattan, NY 10016",10016,,,,1900-01-01 00:00:00,40.742677159922,-73.980353812172
50181603,THE BROADWAY TAVERN,Manhattan,"3493 BROADWAY, Manhattan, NY 10031",10031,,,,1900-01-01 00:00:00,40.824893179545,-73.95157877968
50184203,TAQUERIA EMILIO,Manhattan,"168 AVENUE B, Manhattan, NY 10009",10009,,,,1900-01-01 00:00:00,40.727218525666,-73.979658447174
50141491,NEW YORK COMEDY CLUB,Manhattan,"85 EAST    4 STREET, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.726385474656,-73.989887077565
50181765,3 TAPAS INC,Manhattan,"19 WEST   46 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.756409124438,-73.97992021298
50188093,SAKS & COMPANY OF NEW YORK LLC,Manhattan,"611 5TH AVE, Manhattan, NY 10022",10022,,,,1900-01-01 00:00:00,40.757995161366,-73.977577095311
50184926,S&F SZECHUAN INC,Manhattan,"353 WEST   46 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.760417739497,-73.989398184962
50164796,DAMBALLA,Manhattan,"895 BROADWAY, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.738920812052,-73.989845473293
50167854,GEORGIE'S,Manhattan,"161 8 AVENUE, Manhattan, NY 10011",10011,,,,1900-01-01 00:00:00,40.742338489619,-74.000649576733
50186289,ISSHIN SUSHI,Manhattan,"173 HESTER STREET, Manhattan, NY 10013",10013,,,,1900-01-01 00:00:00,40.71780299203,-73.996908435895
50178617,D'ABRUZZO,Manhattan,"1802 65TH ST TRANSVERSE, Manhattan, NY ",,,,,1900-01-01 00:00:00,0.0,0.0
50182712,1530 TIME CHICKEN LLC,Manhattan,"1530 BROADWAY, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.757667016401,-73.985121256364
50185478,COFFEE T LLC,Manhattan,"637 10 AVENUE, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.761702617539,-73.993968002735
50187944,VIVIBOWL,Manhattan,"295 MADISON AVENUE, Manhattan, NY 10017",10017,,,,1900-01-01 00:00:00,40.751990051009,-73.979863801601
50186239,CHEZ STANLEY,Manhattan,"93 GREENWICH AVENUE, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.737386927312,-74.001609386723
50184489,AROQA - PROGRESSIVE INDIAN BY SPICE RACK,Manhattan,"206 9 AVENUE, Manhattan, NY 10011",10011,,,,1900-01-01 00:00:00,40.746225064934,-74.001501331923
50186916,PALERMO SOHO,Manhattan,"55 GRAND STREET, Manhattan, NY 10013",10013,,,,1900-01-01 00:00:00,40.722279693628,-74.003582415594
50184703,LUXPIZZACA LLC,Manhattan,"62 PRINCE STREET, Manhattan, NY 10012",10012,,,,1900-01-01 00:00:00,40.723728936696,-73.996619540092
50184619,DOUGH DOUGHNUTS,Manhattan,"133 WEST   72 STREET, Manhattan, NY 10023",10023,,,,1900-01-01 00:00:00,40.777974714406,-73.980126716057
50179201,BOA CONFERENCE CENTER,Manhattan,"1100 AVENUE OF THE AMERICAS, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754930345322,-73.984035427203
50159466,QC NY SPA (Governors Island),Manhattan,"112 ANDES ROAD, Manhattan, NY 10004",10004,,,,1900-01-01 00:00:00,40.69265130589,-74.017886057512
50180789,QUIRK HAUS,Manhattan,"231 GRAND STREET, Manhattan, NY 10013",10013,,,,1900-01-01 00:00:00,40.718565976855,-73.995155171169
50177794,WILLET'S CORNER,Manhattan,"420 AMSTERDAM AVENUE, Manhattan, NY 10024",10024,,,,1900-01-01 00:00:00,40.783971560567,-73.977730809731
40626609,PARK TOWERS CAFE,Manhattan,"499 PARK AVENUE, Manhattan, NY 10022",10022,,,,1900-01-01 00:00:00,40.762807699869,-73.969857560127
50182815,BOONGS ROLL ICE CREAM INC.,Manhattan,"1071 1 AVENUE, Manhattan, NY 10022",10022,,,,1900-01-01 00:00:00,40.75924000832,-73.962249977229
50187205,BAMCO @ CHIME NYC CAFE,Manhattan,"122 5 AVENUE, Manhattan, NY 10011",10011,,,,1900-01-01 00:00:00,40.738163431544,-73.992054011145
50174993,TIME OUT MARKET (MANHATTAN) LLC,Manhattan,"124 EAST   14 STREET, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.733785220688,-73.988392116202
50184811,MORGENSTERN'S FINEST ICE CREAM,Manhattan,"215 BOWERY, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.721848633195,-73.993434084539
50182112,TEAPULSE CENTRAL PARK LLC,Manhattan,"1375B AVENUE OF THE AMERICAS, Manhattan, NY 10019",10019,,,,1900-01-01 00:00:00,40.763462768851,-73.977827941091
50181661,ERONI T INC.,Manhattan,"164 EAST   33 STREET, Manhattan, NY 10016",10016,,,,1900-01-01 00:00:00,40.745421774404,-73.979508510682
50179054,ANGELINA UNIONSQUARE LLC,Manhattan,"25 UNION SQUARE WEST, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.736283185402,-73.990935622805
50148853,DON FRAN CAFE LLC,Manhattan,"1811 AMSTERDAM AVENUE, Manhattan, NY 10031",10031,,,,1900-01-01 00:00:00,40.828148444424,-73.945458860986
50187348,ALMA MEXICANA RESTAURANT CORP,Manhattan,"242 EAST    3 STREET, Manhattan, NY 10009",10009,,,,1900-01-01 00:00:00,40.722212449301,-73.981914772096
50187892,94 AVENUE A BAR LLC,Manhattan,"109 LUDLOW STREET, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.719314849555,-73.988755396995
50160505,STARBUCKS # 1955,Manhattan,"0 JFK INTERNATIONAL AIRPORT, Manhattan, NY ",,,,,1900-01-01 00:00:00,0.0,0.0
50178492,CUDDLE CREPES LLC,Manhattan,"20 UNION SQUARE WEST, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.736609791786,-73.990679378381
50168859,BINX,Manhattan,"39 CHRISTOPHER STREET, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.733802266469,-74.001522700717
50178142,NOT JUST JUICE LLC,Manhattan,"1962 MADISON AVENUE, Manhattan, NY 10035",10035,,,,1900-01-01 00:00:00,40.806171479058,-73.940336728997
50182077,BILLIARDS LA CASA 9 CORP.,Manhattan,"3428 BROADWAY, Manhattan, NY 10031",10031,,,,1900-01-01 00:00:00,40.822920299181,-73.952996574459
50154715,TERRACE 5,Manhattan,"11 WEST   53 STREET, Manhattan, NY 10019",10019,,,,1900-01-01 00:00:00,40.760995108468,-73.977200664943
50179840,CROFT ALLEY,Manhattan,"210 6 AVENUE, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.727201067458,-74.003337341477
50184485,CASA RICARDO,Manhattan,"2145 2 AVENUE, Manhattan, NY 10029",10029,,,,1900-01-01 00:00:00,40.793389229265,-73.940424070969
50175223,SIGNATURE THEATRE,Manhattan,"480 WEST   42 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.759372363185,-73.994906732956
50185072,JUMBO HAMBURGERS,Manhattan,"112 WEST  116 STREET, Manhattan, NY 10026",10026,,,,1900-01-01 00:00:00,40.802366616085,-73.950536905539
50180365,CAFE FRED,Manhattan,"828 BROADWAY, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.733395702946,-73.991058698408
50176855,JEN'S DELI,Manhattan,"750 8 AVENUE, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.759871379059,-73.987849705278
50171449,SMALL BAR,Manhattan,"1260 AVENUE OF THE AMERICAS, Manhattan, NY 10020",10020,,,,1900-01-01 00:00:00,40.759982874835,-73.980348688068
40403657,"J.F. SEAGRAM & SONS, INC (BFS)",Manhattan,"800 3 AVENUE, Manhattan, NY 10022",10022,,,,1900-01-01 00:00:00,40.755334047173,-73.971124268369
50171700,IT'S HIM,Manhattan,"692 10 AVENUE, Manhattan, NY 10019",10019,,,,1900-01-01 00:00:00,40.763645821342,-73.992527468556
50184094,RICEE SUSHI EXPRESS,Manhattan,"182 EAST   86 STREET, Manhattan, NY 10028",10028,,,,1900-01-01 00:00:00,40.779032389336,-73.954518916214
50176329,FONTY'S DELI & DUKAAN,Manhattan,"20 CHRISTOPHER STREET, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.733912065258,-74.000660319176
50183065,TNTWAFFLESHACK LLC,Manhattan,"100 PEARL STREET, Manhattan, NY 10004",10004,,,,1900-01-01 00:00:00,40.704279137344,-74.009784953715
50176421,EQUIS PICA POLLO BROADWAY LLC,Manhattan,"4185 BROADWAY, Manhattan, NY 10033",10033,,,,1900-01-01 00:00:00,40.847868299241,-73.937913610009
50160318,"HEART & SEOUL FOOD CO, LLC",Manhattan,"20 UNION SQUARE WEST, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.736609791786,-73.990679378381
50186071,EL SAZON RD,Manhattan,"88 ESSEX STREET, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.718140053728,-73.988402066414
50122063,RUFFIAN,Manhattan,"125 EAST    7 STREET, Manhattan, NY 10009",10009,,,,1900-01-01 00:00:00,40.72637935772,-73.984309277291
50178068,ASTOR PLACE THEATRE,Manhattan,"434 LAFAYETTE STREET, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.729174325731,-73.992029830837
50176573,XAVIER HIGH SCHOOL,Manhattan,"30 WEST   16 STREET, Manhattan, NY 10011",10011,,,,1900-01-01 00:00:00,40.737795740891,-73.993800575286
40391640,GRAND STREET ASSOCIATES INC.,Manhattan,"69 8 AVENUE, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.739275299068,-74.00290852602
50185260,NORI SHINN,Manhattan,"210 1 AVENUE, Manhattan, NY 10009",10009,,,,1900-01-01 00:00:00,40.730394798906,-73.983240327475
50183584,PIO BAGEL,Manhattan,"62 EAST   34 STREET, Manhattan, NY 10016",10016,,,,1900-01-01 00:00:00,40.747483559742,-73.982330142939
50179794,IAN WOLFF,Manhattan,"28 LIBERTY STREET, Manhattan, NY 10005",10005,,,,1900-01-01 00:00:00,40.708108174289,-74.008768372325
50161894,PATOK,Manhattan,"1 HERALD SQUARE, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.750541907818,-73.987541021756
50181941,SKEWR/BREWR/STONE & SOIL/ROSEHILL ROOFTOP,Manhattan,"125 EAST   27 STREET, Manhattan, NY 10016",10016,,,,1900-01-01 00:00:00,40.74221376938,-73.983352823021
50140218,PURO SABOR A MEXICANO,Manhattan,"1555 SAINT NICHOLAS AVENUE, Manhattan, NY 10040",10040,,,,1900-01-01 00:00:00,40.853493616075,-73.930685938855
50164639,WOOPS MACARONS,Manhattan,"151 WEST   34 STREET, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.750509164767,-73.989479170444
50187200,ERONI T INC,Manhattan,"293 MERCER STREET, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.730288810316,-73.993808492577
50183079,322 BAR LLC,Manhattan,"322 EAST  116 STREET, Manhattan, NY 10029",10029,,,,1900-01-01 00:00:00,40.796661890949,-73.937004446828
50187937,EL MILAGRO RESTAURANT AND GRILL INC.,Manhattan,"211 EAST  116 STREET, Manhattan, NY 10029",10029,,,,1900-01-01 00:00:00,40.797621014773,-73.939242832465
50181930,KYTHIRA NP,Manhattan,"32 GRAND STREET, Manhattan, NY 10013",10013,,,,1900-01-01 00:00:00,40.722781949849,-74.004596205435
50185180,BAZZA,Manhattan,"251 WEST   30 STREET, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.749079464148,-73.993893358466
50178568,BAKED CHEESE HAUS LTD,Manhattan,"1 HERALD SQUARE, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.750541907818,-73.987541021756
50166391,JULIA JEAN'S,Manhattan,"202 CLINTON STREET, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.714020021805,-73.987140258892
50180374,SOBOL,Manhattan,"550 COLUMBUS AVENUE, Manhattan, NY 10024",10024,,,,1900-01-01 00:00:00,40.786882462066,-73.971894159907
50143618,HARI 999 INC,Manhattan,"42 WEST   42 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754068239421,-73.982321170752
50171977,WILKA'S SPORTS BAR,Manhattan,"241 BOWERY, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.722611661989,-73.993152609463
50178840,BERRYLICIOUS,Manhattan,"1 HERALD SQUARE, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.750541907818,-73.987541021756
50182518,"RA @ CITADEL FLS 23, 25, 28, 29",Manhattan,"660 5 AVENUE, Manhattan, NY 10103",10103,,,,1900-01-01 00:00:00,40.760135931218,-73.976861645763
50116081,MYSTTIK MASAALA,Manhattan,"42 WEST   42 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754068239421,-73.982321170752
50174792,THE PERCH,Manhattan,"2 PENN PLAZA, Manhattan, NY 10121",10121,,,,1900-01-01 00:00:00,40.750009774218,-73.991345194031
50186867,STASH BURGER INC,Manhattan,"126 MACDOUGAL STREET, Manhattan, NY 10012",10012,,,,1900-01-01 00:00:00,40.730105077507,-74.00037884993
50158161,FRIDA'S FAVORITES CHURROS AND EMPANADAS,Manhattan,"42 WEST   42 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754068239421,-73.982321170752
50168466,FA SAN,Manhattan,"34 ALLEN STREET, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.715895144196,-73.99204946149
50177766,AR HUNTER LLC,Manhattan,"314 WEST   36 STREET, Manhattan, NY 10018",10018,,,,1900-01-01 00:00:00,40.753764733768,-73.993239629331
50180212,NAISNOW,Manhattan,"971 AMSTERDAM AVENUE, Manhattan, NY 10025",10025,,,,1900-01-01 00:00:00,40.801438708714,-73.964960219668
50180425,BETO'S CARNITAS & GUISADOS,Manhattan,"69 CLINTON STREET, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.71933362663,-73.984949471573
50170565,KEANAH WEST VILLAGE LLC,Manhattan,"323 WEST   11 STREET, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.735649268908,-74.00732865217
50186144,LADUREE ROCKEFELLER LLC,Manhattan,"620 5 AVENUE, Manhattan, NY 10020",10020,,,,1900-01-01 00:00:00,40.758316257053,-73.977367628336
50178949,ZAYN & ZAYDEN PIZZA INC,Manhattan,"1395 SAINT NICHOLAS AVENUE, Manhattan, NY 10033",10033,,,,1900-01-01 00:00:00,40.84847565329,-73.934356332603
50174998,TIME OUT MARKET (MANHATTAN) LLC,Manhattan,"124 EAST   14 STREET, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.733785220688,-73.988392116202
50183508,EFFY'S CAFE & PATISSERIE,Manhattan,"552 COLUMBUS AVENUE, Manhattan, NY 10024",10024,,,,1900-01-01 00:00:00,40.786940091231,-73.971850801246
50187535,SERAFINA RESTAURANT,Manhattan,"352 PARK AVENUE SOUTH, Manhattan, NY 10010",10010,,,,1900-01-01 00:00:00,40.741752906188,-73.985229477097
50181699,INTELLIGENTSIA COFFEE INC.,Manhattan,"165 BROADWAY, Manhattan, NY 10006",10006,,,,1900-01-01 00:00:00,40.709581998536,-74.010186109857
50163829,JGSTEAKS LLC,Manhattan,"411 8 AVENUE, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.749979802805,-73.995080694248
50177315,MOSS CAFE,Manhattan,"520 5 AVENUE, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754413735045,-73.980213179521
50177211,JOEY BATS CAFE,Manhattan,"151 WEST   34 STREET, Manhattan, NY 10001",10001,,,,1900-01-01 00:00:00,40.750509164767,-73.989479170444
50183152,CHOCOCO,Manhattan,"1293 3 AVENUE, Manhattan, NY 10021",10021,,,,1900-01-01 00:00:00,40.771236405547,-73.959499298518
50175302,FAUCHON,Manhattan,"1100 AVENUE OF THE AMERICAS, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754930345322,-73.984035427203
50182439,LUCKY CAFE,Manhattan,"64 AVENUE A, Manhattan, NY 10009",10009,,,,1900-01-01 00:00:00,40.724518450087,-73.984634418311
50160867,TOKA CHEF KITCHEN,Manhattan,"201 ALLEN STREET, Manhattan, NY 10002",10002,,,,1900-01-01 00:00:00,40.722523488929,-73.988819791819
50185141,BOO,Manhattan,"8 PARK PLACE, Manhattan, NY 10007",10007,,,,1900-01-01 00:00:00,40.712702969338,-74.008076406495
50187422,NICOLANGELO'S ON PEARL LLC,Manhattan,"77 PEARL STREET, Manhattan, NY 10004",10004,,,,1900-01-01 00:00:00,40.703946975231,-74.010297052389
50142176,CURDS THE WORD,Manhattan,"42 WEST   42 STREET, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.754068239421,-73.982321170752
50185589,HED NYC,Manhattan,"461 WEST   23 STREET, Manhattan, NY 10011",10011,,,,1900-01-01 00:00:00,40.747185703077,-74.002963008056
50092831,COLLECTIVE RETREATS,Manhattan,"825 GRESHAM ROAD, Manhattan, NY ",,,,,1900-01-01 00:00:00,0.0,0.0
50170030,VAN LEEUWEN ICE CREAM,Manhattan,"1380 MADISON AVENUE, Manhattan, NY 10029",10029,,,,1900-01-01 00:00:00,40.787293938462,-73.954123240651
50180014,NYC HAMILTON FOODS INC,Manhattan,"3492 BROADWAY, Manhattan, NY 10031",10031,,,,1900-01-01 00:00:00,40.824887682447,-73.951560717424
50105709,JOSE LUIS,Manhattan,"186 AVENUE B, Manhattan, NY 10009",10009,,,,1900-01-01 00:00:00,40.727808572733,-73.979225309987
50173920,COMPTON'S,Manhattan,"123 1 AVENUE, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.727279800873,-73.985524940599
50179493,AUNTIE ANNE'S / CARVEL,Manhattan,"2818 BROADWAY, Manhattan, NY 10025",10025,,,,1900-01-01 00:00:00,40.803462247891,-73.9671950319
50119424,ARS NOVA THEATER,Manhattan,"27 BARROW STREET, Manhattan, NY 10014",10014,,,,1900-01-01 00:00:00,40.73249298251,-74.003077815385
50182086,BROAD NOSH BAGELS,Manhattan,"877 8 AVENUE, Manhattan, NY 10019",10019,,,,1900-01-01 00:00:00,40.763782325638,-73.9850260269
50176441,Hill Country,Manhattan,"230 PARK AVENUE, Manhattan, NY 10169",10169,,,,1900-01-01 00:00:00,40.75450075314,-73.975950427165
50183624,LA PECORA BIANCA,Manhattan,"61 WEST   62 STREET, Manhattan, NY 10023",10023,,,,1900-01-01 00:00:00,40.77081681602,-73.982739113621
50187556,THE PASTRY BOX LLC,Manhattan,"200 LEXINGTON AVENUE, Manhattan, NY 10016",10016,,,,1900-01-01 00:00:00,40.745249038997,-73.980569585904
50161639,CRISPY CHICK,Manhattan,"20 UNION SQUARE WEST, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.736609791786,-73.990679378381
50184464,WAINWRIGHT'S TAVERN,Manhattan,"1278 3 AVENUE, Manhattan, NY 10021",10021,,,,1900-01-01 00:00:00,40.77072327824,-73.959903965837
50174991,TIME OUT MARKET (MANHATTAN) LLC,Manhattan,"124 EAST   14 STREET, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.733785220688,-73.988392116202
50181326,ARVACI COFFEE EAST,Manhattan,"152 EAST   33 STREET, Manhattan, NY 10016",10016,,,,1900-01-01 00:00:00,40.745520626851,-73.979739451856
50154307,SHISO,Manhattan,"214 EAST    9 STREET, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.729687291985,-73.988446953867
50182624,PASTA DE PASTA USA LLC,Manhattan,"673 9 AVENUE, Manhattan, NY 10036",10036,,,,1900-01-01 00:00:00,40.761296162449,-73.990545958061
50168743,QINGYUN INC,Manhattan,"367 WEST   36 STREET, Manhattan, NY 10018",10018,,,,1900-01-01 00:00:00,40.754228654731,-73.994279091073
50159520,ONGI,Manhattan,"295 PARK AVENUE SOUTH, Manhattan, NY 10010",10010,,,,1900-01-01 00:00:00,40.739944266445,-73.986521768957
50182605,DZHURBENKO LLC,Manhattan,"206 EAST    6 STREET, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.728128438115,-73.990316162512
50184085,"INDIENNE NYC, ELDER, APAS BAR",Manhattan,"515 WEST   38 STREET, Manhattan, NY 10018",10018,,,,1900-01-01 00:00:00,40.757453874106,-73.998104969607
50183646,LFC W26 LLC,Manhattan,"100 PEARL STREET, Manhattan, NY 10004",10004,,,,1900-01-01 00:00:00,40.704279137344,-74.009784953715
50187023,4 WEST 37TH STREET LLC,Manhattan,"48 WEST   36 STREET, Manhattan, NY 10018",10018,,,,1900-01-01 00:00:00,40.750563646319,-73.985660620848
50186854,ZURICOFFEE57 LLC,Manhattan,"1042 1ST AVE, Manhattan, NY 10022",10022,,,,1900-01-01 00:00:00,40.758150590676,-73.963023055693
50182172,HELLO YUMMY INC,Manhattan,"29 WAVERLY PLACE, Manhattan, NY 10003",10003,,,,1900-01-01 00:00:00,40.730508455526,-73.995136258963
50185435,Habibi Treats Cafe,Manhattan,"1018 6 AVENUE, Manhattan, NY 10018",10018,,,,1900-01-01 00:00:00,40.752213289731,-73.986003147566
